InterceptSE,Slope SE,Constant Diode,Ex LUT Interpolation,Em LUT Interpolation,Ex LUT Split,Em LUT Split,Shift LUT?,Start of Correction Region,350 nm,360 nm,370 nm,380 nm
none,none,True,quadratic,slinear,none,none,False,430,0.740946665907,0.750535185734,0.744690698607,0.822016983616
none,none,False,quadratic,slinear,none,even,False,430,0.746931450375,0.755223547149,0.733921255701,0.820806523522
none,none,True,quadratic,slinear,none,even,False,430,0.740268038875,0.753665880113,0.739879268172,0.821880795259
none,none,False,quadratic,slinear,none,odd,False,430,0.746702836316,0.743088228567,0.743037899919,0.820429621764
none,none,True,quadratic,slinear,none,odd,False,430,0.740042102903,0.741555287906,0.749067471353,0.821501435441
none,none,False,quadratic,slinear,even,none,False,430,0.747615982384,0.752086253912,0.738700622778,0.820945158791
none,none,True,quadratic,slinear,even,none,False,430,0.740946665907,0.750535185734,0.744690698607,0.822016983616
none,none,False,quadratic,slinear,even,even,False,430,0.746931450375,0.755223547149,0.733921255701,0.820806523522
none,none,True,quadratic,slinear,even,even,False,430,0.740268038875,0.753665880113,0.739879268172,0.821880795259
none,none,False,quadratic,slinear,even,odd,False,430,0.746702836316,0.743088228567,0.743037899919,0.820429621764
none,none,True,quadratic,slinear,even,odd,False,430,0.740042102903,0.741555287906,0.749067471353,0.821501435441
none,none,False,quadratic,slinear,odd,none,False,430,0.747615982384,0.752086253912,0.738700622778,0.820945158791
none,none,True,quadratic,slinear,odd,none,False,430,0.740946665907,0.750535185734,0.744690698607,0.822016983616
none,none,False,quadratic,slinear,odd,even,False,430,0.746931450375,0.755223547149,0.733921255701,0.820806523522
none,none,True,quadratic,slinear,odd,even,False,430,0.740268038875,0.753665880113,0.739879268172,0.821880795259
none,none,False,quadratic,slinear,odd,odd,False,430,0.746702836316,0.743088228567,0.743037899919,0.820429621764
none,none,True,quadratic,slinear,odd,odd,False,430,0.740042102903,0.741555287906,0.749067471353,0.821501435441
none,none,False,quadratic,quadratic,none,none,False,430,0.747918008753,0.753250854942,0.738777183551,0.821066713963
none,none,True,quadratic,quadratic,none,none,False,430,0.74124590233,0.75169730851,0.744766241847,0.822138125271
none,none,False,quadratic,quadratic,none,even,False,430,0.747802431553,0.757365862537,0.734329191053,0.821109415703
none,none,True,quadratic,quadratic,none,even,False,430,0.741131313943,0.755802782389,0.740289401245,0.822183812985
none,none,False,quadratic,quadratic,none,odd,False,430,0.747546955293,0.743029523829,0.743520591501,0.820371072993
none,none,True,quadratic,quadratic,none,odd,False,430,0.740878261123,0.74149647527,0.749554566798,0.82144148866
none,none,False,quadratic,quadratic,even,none,False,430,0.747918008753,0.753250854942,0.738777183551,0.821066713963
none,none,True,quadratic,quadratic,even,none,False,430,0.74124590233,0.75169730851,0.744766241847,0.822138125271
none,none,False,quadratic,quadratic,even,even,False,430,0.747802431553,0.757365862537,0.734329191053,0.821109415703
none,none,True,quadratic,quadratic,even,even,False,430,0.741131313943,0.755802782389,0.740289401245,0.822183812985
none,none,False,quadratic,quadratic,even,odd,False,430,0.747546955293,0.743029523829,0.743520591501,0.820371072993
none,none,True,quadratic,quadratic,even,odd,False,430,0.740878261123,0.74149647527,0.749554566798,0.82144148866
none,none,False,quadratic,quadratic,odd,none,False,430,0.747918008753,0.753250854942,0.738777183551,0.821066713963
none,none,True,quadratic,quadratic,odd,none,False,430,0.74124590233,0.75169730851,0.744766241847,0.822138125271
none,none,False,quadratic,quadratic,odd,even,False,430,0.747802431553,0.757365862537,0.734329191053,0.821109415703
none,none,True,quadratic,quadratic,odd,even,False,430,0.741131313943,0.755802782389,0.740289401245,0.822183812985
none,none,False,quadratic,quadratic,odd,odd,False,430,0.747546955293,0.743029523829,0.743520591501,0.820371072993
none,none,True,quadratic,quadratic,odd,odd,False,430,0.740878261123,0.74149647527,0.749554566798,0.82144148866
none,none,False,quadratic,cubic,none,none,False,430,0.747945527321,0.753333622721,0.738755260064,0.821076436685
none,none,True,quadratic,cubic,none,none,False,430,0.741273150559,0.75177972307,0.744744697342,0.822147821593
none,none,False,quadratic,cubic,none,even,False,430,0.747990386658,0.757234818765,0.734631792806,0.821055175808
none,none,True,quadratic,cubic,none,even,False,430,0.741317698417,0.755672059151,0.740593866216,0.822129465632
none,none,False,quadratic,cubic,none,odd,False,430,0.747559451038,0.742988487422,0.743511508828,0.820594240627
none,none,True,quadratic,cubic,none,odd,False,430,0.740890584215,0.741455531964,0.749545434227,0.821665095051
none,none,False,quadratic,cubic,even,none,False,430,0.747945527321,0.753333622721,0.738755260064,0.821076436685
none,none,True,quadratic,cubic,even,none,False,430,0.741273150559,0.75177972307,0.744744697342,0.822147821593
none,none,False,quadratic,cubic,even,even,False,430,0.747990386658,0.757234818765,0.734631792806,0.821055175808
none,none,True,quadratic,cubic,even,even,False,430,0.741317698417,0.755672059151,0.740593866216,0.822129465632
none,none,False,quadratic,cubic,even,odd,False,430,0.747559451038,0.742988487422,0.743511508828,0.820594240627
none,none,True,quadratic,cubic,even,odd,False,430,0.740890584215,0.741455531964,0.749545434227,0.821665095051
none,none,False,quadratic,cubic,odd,none,False,430,0.747945527321,0.753333622721,0.738755260064,0.821076436685
none,none,True,quadratic,cubic,odd,none,False,430,0.741273150559,0.75177972307,0.744744697342,0.822147821593
none,none,False,quadratic,cubic,odd,even,False,430,0.747990386658,0.757234818765,0.734631792806,0.821055175808
none,none,True,quadratic,cubic,odd,even,False,430,0.741317698417,0.755672059151,0.740593866216,0.822129465632
none,none,False,quadratic,cubic,odd,odd,False,430,0.747559451038,0.742988487422,0.743511508828,0.820594240627
none,none,True,quadratic,cubic,odd,odd,False,430,0.740890584215,0.741455531964,0.749545434227,0.821665095051
none,none,False,cubic,linear,none,none,False,430,0.747615982384,0.752086253912,0.738700622778,0.820945158791
none,none,True,cubic,linear,none,none,False,430,0.740946665907,0.750535185734,0.744690698607,0.822016983616
none,none,False,cubic,linear,none,even,False,430,0.746931450375,0.755223547149,0.733921255701,0.820806523522
none,none,True,cubic,linear,none,even,False,430,0.740268038875,0.753665880113,0.739879268172,0.821880795259
none,none,False,cubic,linear,none,odd,False,430,0.746702836316,0.743088228567,0.743037899919,0.820429621764
none,none,True,cubic,linear,none,odd,False,430,0.740042102903,0.741555287906,0.749067471353,0.821501435441
none,none,False,cubic,linear,even,none,False,430,0.747615982384,0.752086253912,0.738700622778,0.820945158791
none,none,True,cubic,linear,even,none,False,430,0.740946665907,0.750535185734,0.744690698607,0.822016983616
none,none,False,cubic,linear,even,even,False,430,0.746931450375,0.755223547149,0.733921255701,0.820806523522
none,none,True,cubic,linear,even,even,False,430,0.740268038875,0.753665880113,0.739879268172,0.821880795259
none,none,False,cubic,linear,even,odd,False,430,0.746702836316,0.743088228567,0.743037899919,0.820429621764
none,none,True,cubic,linear,even,odd,False,430,0.740042102903,0.741555287906,0.749067471353,0.821501435441
none,none,False,cubic,linear,odd,none,False,430,0.747615982384,0.752086253912,0.738700622778,0.820945158791
none,none,True,cubic,linear,odd,none,False,430,0.740946665907,0.750535185734,0.744690698607,0.822016983616
none,none,False,cubic,linear,odd,even,False,430,0.746931450375,0.755223547149,0.733921255701,0.820806523522
none,none,True,cubic,linear,odd,even,False,430,0.740268038875,0.753665880113,0.739879268172,0.821880795259
none,none,False,cubic,linear,odd,odd,False,430,0.746702836316,0.743088228567,0.743037899919,0.820429621764
none,none,True,cubic,linear,odd,odd,False,430,0.740042102903,0.741555287906,0.749067471353,0.821501435441
none,none,False,cubic,slinear,none,none,False,430,0.747615982384,0.752086253912,0.738700622778,0.820945158791
none,none,True,cubic,slinear,none,none,False,430,0.740946665907,0.750535185734,0.744690698607,0.822016983616
none,none,False,cubic,slinear,none,even,False,430,0.746931450375,0.755223547149,0.733921255701,0.820806523522
none,none,True,cubic,slinear,none,even,False,430,0.740268038875,0.753665880113,0.739879268172,0.821880795259
none,none,False,cubic,slinear,none,odd,False,430,0.746702836316,0.743088228567,0.743037899919,0.820429621764
none,none,True,cubic,slinear,none,odd,False,430,0.740042102903,0.741555287906,0.749067471353,0.821501435441
none,none,False,cubic,slinear,even,none,False,430,0.747615982384,0.752086253912,0.738700622778,0.820945158791
none,none,True,cubic,slinear,even,none,False,430,0.740946665907,0.750535185734,0.744690698607,0.822016983616
none,none,False,cubic,slinear,even,even,False,430,0.746931450375,0.755223547149,0.733921255701,0.820806523522
none,none,True,cubic,slinear,even,even,False,430,0.740268038875,0.753665880113,0.739879268172,0.821880795259
none,none,False,cubic,slinear,even,odd,False,430,0.746702836316,0.743088228567,0.743037899919,0.820429621764
none,none,True,cubic,slinear,even,odd,False,430,0.740042102903,0.741555287906,0.749067471353,0.821501435441
none,none,False,cubic,slinear,odd,none,False,430,0.747615982384,0.752086253912,0.738700622778,0.820945158791
none,none,True,cubic,slinear,odd,none,False,430,0.740946665907,0.750535185734,0.744690698607,0.822016983616
none,none,False,cubic,slinear,odd,even,False,430,0.746931450375,0.755223547149,0.733921255701,0.820806523522
none,none,True,cubic,slinear,odd,even,False,430,0.740268038875,0.753665880113,0.739879268172,0.821880795259
none,none,False,cubic,slinear,odd,odd,False,430,0.746702836316,0.743088228567,0.743037899919,0.820429621764
none,none,True,cubic,slinear,odd,odd,False,430,0.740042102903,0.741555287906,0.749067471353,0.821501435441
none,none,False,cubic,quadratic,none,none,False,430,0.747918008753,0.753250854942,0.738777183551,0.821066713963
none,none,True,cubic,quadratic,none,none,False,430,0.74124590233,0.75169730851,0.744766241847,0.822138125271
none,none,False,cubic,quadratic,none,even,False,430,0.747802431553,0.757365862537,0.734329191053,0.821109415703
none,none,True,cubic,quadratic,none,even,False,430,0.741131313943,0.755802782389,0.740289401245,0.822183812985
none,none,False,cubic,quadratic,none,odd,False,430,0.747546955293,0.743029523829,0.743520591501,0.820371072993
none,none,True,cubic,quadratic,none,odd,False,430,0.740878261123,0.74149647527,0.749554566798,0.82144148866
none,none,False,cubic,quadratic,even,none,False,430,0.747918008753,0.753250854942,0.738777183551,0.821066713963
none,none,True,cubic,quadratic,even,none,False,430,0.74124590233,0.75169730851,0.744766241847,0.822138125271
none,none,False,cubic,quadratic,even,even,False,430,0.747802431553,0.757365862537,0.734329191053,0.821109415703
none,none,True,cubic,quadratic,even,even,False,430,0.741131313943,0.755802782389,0.740289401245,0.822183812985
none,none,False,cubic,quadratic,even,odd,False,430,0.747546955293,0.743029523829,0.743520591501,0.820371072993
none,none,True,cubic,quadratic,even,odd,False,430,0.740878261123,0.74149647527,0.749554566798,0.82144148866
none,none,False,cubic,quadratic,odd,none,False,430,0.747918008753,0.753250854942,0.738777183551,0.821066713963
none,none,True,cubic,quadratic,odd,none,False,430,0.74124590233,0.75169730851,0.744766241847,0.822138125271
none,none,False,cubic,quadratic,odd,even,False,430,0.747802431553,0.757365862537,0.734329191053,0.821109415703
none,none,True,cubic,quadratic,odd,even,False,430,0.741131313943,0.755802782389,0.740289401245,0.822183812985
none,none,False,cubic,quadratic,odd,odd,False,430,0.747546955293,0.743029523829,0.743520591501,0.820371072993
none,none,True,cubic,quadratic,odd,odd,False,430,0.740878261123,0.74149647527,0.749554566798,0.82144148866
none,none,False,cubic,cubic,none,none,False,430,0.747945527321,0.753333622721,0.738755260064,0.821076436685
none,none,True,cubic,cubic,none,none,False,430,0.741273150559,0.75177972307,0.744744697342,0.822147821593
none,none,False,cubic,cubic,none,even,False,430,0.747990386658,0.757234818765,0.734631792806,0.821055175808
none,none,True,cubic,cubic,none,even,False,430,0.741317698417,0.755672059151,0.740593866216,0.822129465632
none,none,False,cubic,cubic,none,odd,False,430,0.747559451038,0.742988487422,0.743511508828,0.820594240627
none,none,True,cubic,cubic,none,odd,False,430,0.740890584215,0.741455531964,0.749545434227,0.821665095051
none,none,False,cubic,cubic,even,none,False,430,0.747945527321,0.753333622721,0.738755260064,0.821076436685
none,none,True,cubic,cubic,even,none,False,430,0.741273150559,0.75177972307,0.744744697342,0.822147821593
none,none,False,cubic,cubic,even,even,False,430,0.747990386658,0.757234818765,0.734631792806,0.821055175808
none,none,True,cubic,cubic,even,even,False,430,0.741317698417,0.755672059151,0.740593866216,0.822129465632
none,none,False,cubic,cubic,even,odd,False,430,0.747559451038,0.742988487422,0.743511508828,0.820594240627
none,none,True,cubic,cubic,even,odd,False,430,0.740890584215,0.741455531964,0.749545434227,0.821665095051
none,none,False,cubic,cubic,odd,none,False,430,0.747945527321,0.753333622721,0.738755260064,0.821076436685
none,none,True,cubic,cubic,odd,none,False,430,0.741273150559,0.75177972307,0.744744697342,0.822147821593
none,none,False,cubic,cubic,odd,even,False,430,0.747990386658,0.757234818765,0.734631792806,0.821055175808
none,none,True,cubic,cubic,odd,even,False,430,0.741317698417,0.755672059151,0.740593866216,0.822129465632
none,none,False,cubic,cubic,odd,odd,False,430,0.747559451038,0.742988487422,0.743511508828,0.820594240627
none,none,True,cubic,cubic,odd,odd,False,430,0.740890584215,0.741455531964,0.749545434227,0.821665095051
none,none,False,linear,linear,none,none,False,430,0.771330390722,0.743891791706,0.696417029318,0.79678769093
none,none,True,linear,linear,none,none,False,430,0.764861031278,0.742340574647,0.701633059199,0.797112043697
none,none,False,linear,linear,none,even,False,430,0.77063704142,0.746991432262,0.691890662347,0.796641977282
none,none,True,linear,linear,none,even,False,430,0.764173496104,0.745433802061,0.697079049876,0.79696816204
none,none,False,linear,linear,none,odd,False,430,0.770373881993,0.7349947542,0.700526637246,0.796297976278
none,none,True,linear,linear,none,odd,False,430,0.763912862866,0.73346146026,0.705777599983,0.796623270553
none,none,False,linear,linear,even,none,False,430,0.771330390722,0.743891791706,0.696417029318,0.79678769093
none,none,True,linear,linear,even,none,False,430,0.764861031278,0.742340574647,0.701633059199,0.797112043697
none,none,False,linear,linear,even,even,False,430,0.77063704142,0.746991432262,0.691890662347,0.796641977282
none,none,True,linear,linear,even,even,False,430,0.764173496104,0.745433802061,0.697079049876,0.79696816204
none,none,False,linear,linear,even,odd,False,430,0.770373881993,0.7349947542,0.700526637246,0.796297976278
